country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Zambia,North-Western,Mushindamo,ZM2007DHS,1090,4121,162,31,20,0.264498908,19.14230592,0.533459565,28
Zambia,North-Western,Mushindamo,ZM2013DHS,1264,4114,178,44,21,0.307243559,19.60258864,0.449499366,34
Zambia,North-Western,Mushindamo,ZM2018DHS,2106,5160,218,79,37,0.408139535,19.26367545,0.553205128,39
Zambia,North-Western,Mwinilunga,ZM2007DHS,2886,8668,418,70,54,0.332948777,19.65823341,0.486434251,81
Zambia,North-Western,Mwinilunga,ZM2013DHS,6794,20944,981,196,137,0.324388846,20.57432098,0.515680543,183
Zambia,North-Western,Mwinilunga,ZM2018DHS,6561,13760,609,223,145,0.47681686,21.06758092,0.546253845,128
Zambia,North-Western,Solwezi,ZM2007DHS,6212,31529,992,88,55,0.197024961,19.92786099,0.513083488,188
Zambia,North-Western,Solwezi,ZM2013DHS,11523,40273,1805,410,232,0.286122216,19.87301155,0.502150026,336
Zambia,North-Western,Solwezi,ZM2018DHS,9744,21878,951,348,217,0.445378919,20.10751242,0.506714432,187
Zambia,North-Western,Zambezi,ZM2007DHS,1294,8347,339,42,18,0.155025758,20.8657265,0.579979708,66
Zambia,North-Western,Zambezi,ZM2013DHS,6915,16291,719,164,138,0.424467497,20.67504533,0.55882968,139
Zambia,North-Western,Zambezi,ZM2018DHS,8275,13227,537,229,177,0.625614274,19.94392723,0.519576829,109
Zambia,Northern,Chilubi,ZM2007DHS,375,855,52,18,10,0.438596491,28.10526316,0.631578947,15
Zambia,Northern,Chilubi,ZM2013DHS,2705,8986,416,63,52,0.301023815,18.78515456,0.559488696,74
Zambia,Northern,Chilubi,ZM2018DHS,4720,10289,442,105,93,0.458742346,20.57329529,0.541256889,87
Zambia,Northern,Kaputa,ZM2007DHS,214,776,84,13,11,0.275773196,17.21901709,0.467948718,18
Zambia,Northern,Kaputa,ZM2013DHS,1878,6091,322,46,40,0.308323756,20.0427181,0.515610521,65
Zambia,Northern,Kaputa,ZM2018DHS,4663,8730,354,148,94,0.534135166,19.13160846,0.517878921,63
Zambia,Northern,Kasama,ZM2007DHS,6013,19025,636,106,88,0.316057819,20.18728148,0.503316997,109
Zambia,Northern,Kasama,ZM2013DHS,16623,49965,2159,507,320,0.332692885,20.31503076,0.512084236,413
Zambia,Northern,Kasama,ZM2018DHS,14548,30471,1261,427,284,0.477437564,22.63874587,0.509600489,251
Zambia,Northern,Lunte,ZM2007DHS,742,3579,183,16,12,0.207320481,23.51764333,0.554177606,39
Zambia,Northern,Lunte,ZM2013DHS,1397,5572,246,44,28,0.250717875,20.0663105,0.486800754,43
Zambia,Northern,Lunte,ZM2018DHS,2003,4186,176,61,35,0.478499761,21.0593238,0.570485591,39
Zambia,Northern,Lupososhi,ZM2007DHS,153,1088,64,9,4,0.140625,23.765625,0.515625,17
Zambia,Northern,Lupososhi,ZM2013DHS,3114,8031,347,72,63,0.387747479,19.15561342,0.54916522,63
Zambia,Northern,Lupososhi,ZM2018DHS,4952,8257,346,97,93,0.599733559,19.20412543,0.553682629,70
Zambia,Northern,Luwingu,ZM2007DHS,3312,6444,171,58,41,0.51396648,23.15083799,0.519553073,36
Zambia,Northern,Luwingu,ZM2013DHS,3278,10804,523,82,62,0.303406146,19.97878719,0.494214552,94
Zambia,Northern,Luwingu,ZM2018DHS,3390,5588,225,69,62,0.606657122,19.572144,0.495764173,47
Zambia,Northern,Mbala,ZM2007DHS,555,6348,308,16,14,0.087429112,19.92608503,0.491723191,59
Zambia,Northern,Mbala,ZM2013DHS,4253,16835,752,164,68,0.252628453,19.81170481,0.491382162,138
Zambia,Northern,Mbala,ZM2018DHS,3684,7279,298,88,64,0.506113477,21.65620614,0.503299974,57
Zambia,Northern,Mporokoso,ZM2013DHS,1529,4760,248,36,35,0.321218487,20.4917102,0.524213546,50
Zambia,Northern,Mporokoso,ZM2018DHS,5119,8777,371,154,87,0.583228894,20.73360926,0.527007362,66
Zambia,Northern,Mpulungu,ZM2007DHS,2133,4735,208,43,37,0.450475185,18.85173875,0.521486836,36
Zambia,Northern,Mpulungu,ZM2013DHS,6962,24375,1094,220,111,0.285620513,18.71885273,0.505444112,197
Zambia,Northern,Mpulungu,ZM2018DHS,8825,13513,572,228,173,0.653074817,20.90505257,0.53635339,106
Zambia,Northern,Mungwi,ZM2007DHS,1084,4634,231,34,18,0.233923177,23.42509188,0.530549691,49
Zambia,Northern,Mungwi,ZM2013DHS,5280,15290,724,139,101,0.345323741,20.64984381,0.520415573,144
Zambia,Northern,Mungwi,ZM2018DHS,11421,18234,727,263,215,0.626357354,20.49331577,0.505046063,144
Zambia,Northern,Nsama,ZM2007DHS,342,1440,80,9,7,0.2375,22.2375,0.55,18
Zambia,Northern,Nsama,ZM2013DHS,1717,5572,285,34,30,0.308147882,20.12812757,0.496998474,55
Zambia,Northern,Nsama,ZM2018DHS,2593,4164,184,92,58,0.62271854,21.52305259,0.531712999,41
Zambia,Northern,Senga Hill,ZM2007DHS,2331,5399,275,67,45,0.43174662,17.65386934,0.500258075,56
Zambia,Northern,Senga Hill,ZM2013DHS,3743,10555,518,99,61,0.354618664,19.39204044,0.531278582,93
Zambia,Northern,Senga Hill,ZM2018DHS,4891,10916,498,148,89,0.448057897,20.26955139,0.511005106,93
Zambia,Southern,Chikankanta,ZM2007DHS,150,4625,171,10,2,0.032432432,21.26486486,0.540540541,25
Zambia,Southern,Chikankanta,ZM2013DHS,1700,5027,217,81,29,0.338173861,20.51679314,0.484990913,43
Zambia,Southern,Chikankanta,ZM2018DHS,1254,4539,170,80,32,0.276272307,22.99754902,0.492034314,36
Zambia,Southern,Choma,ZM2007DHS,1457,10164,433,51,24,0.143349075,20.08988978,0.490736641,81
Zambia,Southern,Choma,ZM2013DHS,9753,22005,968,259,183,0.443217451,19.92969661,0.51648986,180
Zambia,Southern,Choma,ZM2018DHS,5855,15358,712,266,129,0.381234536,19.93426283,0.511595483,139
Zambia,Southern,Gwembe,ZM2007DHS,348,4495,155,7,3,0.077419355,23.12903226,0.587096774,29
Zambia,Southern,Gwembe,ZM2013DHS,2699,6375,271,77,54,0.423372549,20.50191998,0.476329526,47
Zambia,Southern,Gwembe,ZM2018DHS,2448,5928,244,92,48,0.412955466,19.8915599,0.569541672,48
Zambia,Southern,Kalomo,ZM2007DHS,1690,10245,429,58,17,0.164958516,18.54926406,0.486748462,67
Zambia,Southern,Kalomo,ZM2013DHS,7045,15202,720,208,147,0.463425865,20.01265588,0.503249917,122
Zambia,Southern,Kalomo,ZM2018DHS,6307,17344,715,290,120,0.363641605,18.41768048,0.487685008,130
Zambia,Southern,Kazungula,ZM2007DHS,635,6150,281,48,13,0.103252033,21.48684638,0.462531242,55
Zambia,Southern,Kazungula,ZM2013DHS,6108,10177,446,140,116,0.600176869,19.95140112,0.454581832,76
Zambia,Southern,Kazungula,ZM2018DHS,5210,9844,412,181,113,0.5292564,22.18209633,0.533405309,88
Zambia,Southern,Livingstone,ZM2007DHS,4676,16260,682,136,79,0.287576876,20.66544857,0.502494693,126
Zambia,Southern,Livingstone,ZM2013DHS,12363,21491,937,368,258,0.575264064,21.5174918,0.505613481,204
Zambia,Southern,Livingstone,ZM2018DHS,8703,15357,666,276,197,0.566712248,23.46075777,0.517702089,156
Zambia,Southern,Mazabuka,ZM2007DHS,599,5268,293,36,12,0.113705391,19.26635694,0.514949916,65
Zambia,Southern,Mazabuka,ZM2013DHS,10485,18945,827,313,209,0.553444181,20.7812358,0.512444946,159
Zambia,Southern,Mazabuka,ZM2018DHS,8285,16445,677,243,161,0.503800547,20.75170555,0.493403158,132
Zambia,Southern,Monze,ZM2007DHS,1809,14116,649,35,23,0.128152451,19.92554443,0.513779261,119
Zambia,Southern,Monze,ZM2013DHS,5570,22967,1005,248,121,0.242521879,20.21194264,0.506036559,177
Zambia,Southern,Monze,ZM2018DHS,4984,16609,707,225,122,0.300078271,20.39758589,0.53910786,124
Zambia,Southern,Namwala,ZM2013DHS,2226,9774,432,92,36,0.227747084,18.0122438,0.500760084,60
Zambia,Southern,Namwala,ZM2018DHS,2810,7080,346,102,61,0.396892655,18.95626911,0.499440758,57
Zambia,Southern,Pemba,ZM2007DHS,99,675,47,10,3,0.146666667,19.97333333,0.56,9
Zambia,Southern,Pemba,ZM2013DHS,1925,6105,248,69,33,0.315315315,20.5620155,0.48664944,45
Zambia,Southern,Pemba,ZM2018DHS,1790,4451,213,74,42,0.402156819,19.66927516,0.531908038,36
Zambia,Southern,Siavonga,ZM2007DHS,225,765,51,14,6,0.294117647,19.2745098,0.568627451,15
Zambia,Southern,Siavonga,ZM2013DHS,1938,4896,258,66,41,0.395833333,20.26786284,0.449178628,50
Zambia,Southern,Siavonga,ZM2018DHS,2598,4336,174,72,55,0.599169742,22.72359059,0.535714286,42
Zambia,Southern,Sinazongwe,ZM2007DHS,42,1806,80,2,1,0.023255814,18.29457364,0.542635659,14
Zambia,Southern,Sinazongwe,ZM2013DHS,3480,7962,376,103,67,0.437076112,19.58894704,0.520167622,72
Zambia,Southern,Sinazongwe,ZM2018DHS,2426,6333,322,110,58,0.383072793,21.53465919,0.477844497,63
Zambia,Southern,Zimba,ZM2013DHS,4017,7365,308,96,73,0.545417515,18.79141809,0.549099532,57
Zambia,Southern,Zimba,ZM2018DHS,2870,4873,232,98,65,0.588959573,20.39187437,0.575523345,49
Zambia,Western,Kalabo,ZM2007DHS,3292,8581,319,76,47,0.383638271,20.61863458,0.549891501,79
Zambia,Western,Kalabo,ZM2013DHS,3471,8810,402,76,60,0.393984109,21.16343998,0.548138682,88
Zambia,Western,Kalabo,ZM2018DHS,4764,11142,504,115,95,0.427571352,21.11748766,0.513106155,91
Zambia,Western,Kaoma,ZM2007DHS,1536,4641,227,43,32,0.330963154,23.66799051,0.600259509,51
Zambia,Western,Kaoma,ZM2013DHS,11370,14936,672,250,222,0.761247991,22.83777946,0.547584957,160
Zambia,Western,Kaoma,ZM2018DHS,7552,13482,574,202,148,0.56015428,21.12117823,0.504960433,104
Zambia,Western,Limulunga,ZM2007DHS,2987,8701,363,61,35,0.343293874,24.09111285,0.56078698,92
Zambia,Western,Limulunga,ZM2013DHS,3381,6502,279,82,65,0.519993848,24.25024469,0.542985884,64
Zambia,Western,Limulunga,ZM2018DHS,3405,5225,228,88,70,0.651674641,20.22336567,0.553396112,41
Zambia,Western,Luampa,ZM2007DHS,1784,5088,186,45,29,0.350628931,21.68824725,0.57042937,49
Zambia,Western,Luampa,ZM2013DHS,3150,3948,183,42,37,0.79787234,19.66458112,0.53088017,41
Zambia,Western,Luampa,ZM2018DHS,2163,4875,208,50,37,0.443692308,19.35752794,0.504536489,39
Zambia,Western,Lukulu,ZM2007DHS,3052,6915,293,58,35,0.441359364,21.28147643,0.547233363,61
Zambia,Western,Lukulu,ZM2013DHS,5265,7263,364,118,105,0.724907063,20.75236123,0.504556268,72
Zambia,Western,Lukulu,ZM2018DHS,3618,8695,359,92,72,0.416101208,20.5054976,0.527770873,67
Zambia,Western,Mitete,ZM2013DHS,2673,3585,181,74,66,0.745606695,19.57496732,0.513333333,34
Zambia,Western,Mitete,ZM2018DHS,2250,3500,139,34,28,0.642857143,16.5,0.514285714,25
Zambia,Western,Mongu,ZM2007DHS,7839,14589,566,141,120,0.53732264,22.23904323,0.541255047,128
Zambia,Western,Mongu,ZM2013DHS,13752,32375,1408,343,275,0.424772201,21.7768591,0.515319361,277
Zambia,Western,Mongu,ZM2018DHS,10004,20351,875,283,236,0.491572896,22.24607765,0.547657899,170
Zambia,Western,Mulobezi,ZM2013DHS,4535,5282,222,112,95,0.858576297,23.71524378,0.488072968,45
Zambia,Western,Mulobezi,ZM2018DHS,2001,5241,222,61,40,0.381797367,20.4354135,0.46200961,43
Zambia,Western,Mwandi,ZM2007DHS,425,1258,60,9,5,0.337837838,20.31081081,0.594594595,17
Zambia,Western,Mwandi,ZM2013DHS,3104,4202,203,98,78,0.738695859,23.80682581,0.442852757,41
Zambia,Western,Mwandi,ZM2018DHS,840,1953,90,29,17,0.430107527,20.86021505,0.580645161,21
Zambia,Western,Nalolo,ZM2007DHS,1266,4180,190,43,21,0.302870813,20.16100478,0.632535885,44
Zambia,Western,Nalolo,ZM2013DHS,4708,6600,323,162,117,0.713333333,22.74099385,0.491981941,68
Zambia,Western,Nalolo,ZM2018DHS,3068,6055,308,101,82,0.506688687,22.31493922,0.540923567,73
Zambia,Western,Nkeyema,ZM2007DHS,357,1575,75,12,9,0.226666667,21.6,0.48,21
Zambia,Western,Nkeyema,ZM2013DHS,1386,2805,135,40,37,0.494117647,24.79541536,0.524580847,27
Zambia,Western,Nkeyema,ZM2018DHS,2488,6220,263,84,52,0.4,21.83566152,0.539866891,44
Zambia,Western,Senanga,ZM2007DHS,5015,10903,361,79,52,0.459965147,21.52701328,0.565483458,78
Zambia,Western,Senanga,ZM2013DHS,6433,9339,438,173,142,0.688831781,20.91284591,0.551918619,82
Zambia,Western,Senanga,ZM2018DHS,7291,13104,568,181,144,0.556394994,20.49361459,0.541056334,110
Zambia,Western,Sesheke,ZM2007DHS,4173,9185,280,73,35,0.454327708,21.21571649,0.535575093,59
Zambia,Western,Sesheke,ZM2013DHS,8362,10830,507,252,212,0.772114497,22.05171001,0.514095169,94
Zambia,Western,Sesheke,ZM2018DHS,765,1547,66,26,17,0.494505495,22.07692308,0.461538462,17
Zambia,Western,Shangombo,ZM2007DHS,600,2250,86,15,7,0.266666667,23.74444444,0.466666667,25
Zambia,Western,Shangombo,ZM2013DHS,1669,5808,288,93,35,0.287362259,20.56430523,0.509823055,56
Zambia,Western,Shangombo,ZM2018DHS,3532,5911,259,98,71,0.597530029,20.56226794,0.573374682,54
Zambia,Western,Sikongo,ZM2007DHS,684,1926,82,22,13,0.355140187,18.28971963,0.579439252,18
Zambia,Western,Sikongo,ZM2013DHS,2766,6008,314,70,61,0.460386152,20.29076473,0.594761996,64
Zambia,Western,Sikongo,ZM2018DHS,1212,4061,179,45,28,0.298448658,23.05280301,0.547212767,44
Zambia,Western,Sioma,ZM2007DHS,1893,7428,279,47,18,0.254846527,21.81597746,0.566950512,73
Zambia,Western,Sioma,ZM2013DHS,2968,4525,222,80,62,0.655911602,18.83514075,0.554868798,37
Zambia,Western,Sioma,ZM2018DHS,1464,2382,113,47,35,0.614609572,21.431535,0.582011028,26
Zambia,NA,NA,ZM2007DHS,921,4221,183,21,10,0.218194741,22.4767712,0.551103368,42
Zambia,NA,NA,ZM2013DHS,2218,5498,238,59,46,0.403419425,21.44213703,0.513652676,46
Zambia,NA,NA,ZM2018DHS,10358,33146,1383,357,205,0.312496229,19.48097653,0.526553186,261
