country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Tanzania,Kagera,Bukoba MC,TZ2022DHS,3358,4430,172,83,66,0.7580135440180586,27.159369202226344,0.4742910151073416,49
Tanzania,Kagera,Karagwe DC,TZ2007DHS,24,169,0,0,0,0.14201183431952663,22.157682512733444,0.5624646293152236,2
Tanzania,Kagera,Karagwe DC,TZ2010DHS,1619,3819,174,53,39,0.42393296674522124,22.645180839994055,0.45924096371765405,41
Tanzania,Kagera,Karagwe DC,TZ2012DHS,299,464,0,0,0,0.6443965517241379,20.358746818821178,0.5229452349687451,5
Tanzania,Kagera,Karagwe DC,TZ2015DHS,3919,5664,267,110,89,0.6919138418079096,21.707534486789807,0.5091185410334347,56
Tanzania,Kagera,Karagwe DC,TZ2017DHS,170,266,0,0,0,0.6390977443609023,26.145185282121748,0.5381492190909135,3
Tanzania,Kagera,Karagwe DC,TZ2022DHS,5504,9036,346,119,97,0.6091190792386012,21.72542884535655,0.4830649043706904,72
Tanzania,Kagera,Kyerwa DC,TZ2007DHS,27,187,0,0,0,0.1443850267379679,18.964988558352402,0.497025171624714,2
Tanzania,Kagera,Kyerwa DC,TZ2010DHS,1503,3687,183,39,22,0.4076484947111473,18.580899129149394,0.5263022590700215,33
Tanzania,Kagera,Kyerwa DC,TZ2012DHS,95,204,0,0,0,0.46568627450980393,17.595551257253383,0.48404255319148937,2
Tanzania,Kagera,Kyerwa DC,TZ2015DHS,2512,3340,143,81,53,0.7520958083832335,20.80772430184195,0.5187165775401069,34
Tanzania,Kagera,Kyerwa DC,TZ2017DHS,89,123,0,0,0,0.7235772357723578,19.1869918699187,0.4878048780487805,1
